NO,DATE,TIME,FUNCTION,RANGE,SPEED,VALUE
4281,2021-07-27,00:51:20:600505,DC VOLTAGE,50V,MEDIUM,4.478037
4282,2021-07-27,00:51:25:604426,DC VOLTAGE,50V,MEDIUM,4.477901
4283,2021-07-27,00:51:30:607467,DC VOLTAGE,50V,MEDIUM,4.477791
4284,2021-07-27,00:51:35:620438,DC VOLTAGE,50V,MEDIUM,4.478109
4285,2021-07-27,00:51:40:623304,DC VOLTAGE,50V,MEDIUM,4.47793
4286,2021-07-27,00:51:45:630440,DC VOLTAGE,50V,MEDIUM,4.478038
4287,2021-07-27,00:51:50:633265,DC VOLTAGE,50V,MEDIUM,4.478079
4288,2021-07-27,00:51:55:637465,DC VOLTAGE,50V,MEDIUM,4.477877
4289,2021-07-27,00:52:00:648541,DC VOLTAGE,50V,MEDIUM,4.477965
4290,2021-07-27,00:52:05:664432,DC VOLTAGE,50V,MEDIUM,4.477942
4291,2021-07-27,00:52:10:671464,DC VOLTAGE,50V,MEDIUM,4.477674
4292,2021-07-27,00:52:15:682439,DC VOLTAGE,50V,MEDIUM,4.477978
4293,2021-07-27,00:52:20:699510,DC VOLTAGE,50V,MEDIUM,4.477826
4294,2021-07-27,00:52:25:706529,DC VOLTAGE,50V,MEDIUM,4.477842
4295,2021-07-27,00:52:30:723310,DC VOLTAGE,50V,MEDIUM,4.477903
4296,2021-07-27,00:52:35:733309,DC VOLTAGE,50V,MEDIUM,4.478021
4297,2021-07-27,00:52:40:739457,DC VOLTAGE,50V,MEDIUM,4.477973
4298,2021-07-27,00:52:45:747523,DC VOLTAGE,50V,MEDIUM,4.477717
4299,2021-07-27,00:52:50:760490,DC VOLTAGE,50V,MEDIUM,4.478152
4300,2021-07-27,00:52:55:764517,DC VOLTAGE,50V,MEDIUM,4.477917
4301,2021-07-27,00:53:00:768504,DC VOLTAGE,50V,MEDIUM,4.477864
4302,2021-07-27,00:53:05:780588,DC VOLTAGE,50V,MEDIUM,4.477982
4303,2021-07-27,00:53:10:797441,DC VOLTAGE,50V,MEDIUM,4.477931
4304,2021-07-27,00:53:15:800509,DC VOLTAGE,50V,MEDIUM,4.477964
4305,2021-07-27,00:53:20:813301,DC VOLTAGE,50V,MEDIUM,4.478007
4306,2021-07-27,00:53:25:822419,DC VOLTAGE,50V,MEDIUM,4.477961
4307,2021-07-27,00:53:30:827421,DC VOLTAGE,50V,MEDIUM,4.478004
4308,2021-07-27,00:53:35:844409,DC VOLTAGE,50V,MEDIUM,4.477903
4309,2021-07-27,00:53:40:856449,DC VOLTAGE,50V,MEDIUM,4.478097
4310,2021-07-27,00:53:45:871415,DC VOLTAGE,50V,MEDIUM,4.478183
4311,2021-07-27,00:53:50:874409,DC VOLTAGE,50V,MEDIUM,4.477917
4312,2021-07-27,00:53:55:882498,DC VOLTAGE,50V,MEDIUM,4.477863
4313,2021-07-27,00:54:00:885058,DC VOLTAGE,50V,MEDIUM,4.477831
4314,2021-07-27,00:54:05:895462,DC VOLTAGE,50V,MEDIUM,4.477942
4315,2021-07-27,00:54:10:899103,DC VOLTAGE,50V,MEDIUM,4.477962
4316,2021-07-27,00:54:15:903303,DC VOLTAGE,50V,MEDIUM,4.477942
4317,2021-07-27,00:54:20:910413,DC VOLTAGE,50V,MEDIUM,4.477792
4318,2021-07-27,00:54:25:924439,DC VOLTAGE,50V,MEDIUM,4.477873
4319,2021-07-27,00:54:30:934407,DC VOLTAGE,50V,MEDIUM,4.477958
4320,2021-07-27,00:54:35:952439,DC VOLTAGE,50V,MEDIUM,4.477776
4321,2021-07-27,00:54:40:962421,DC VOLTAGE,50V,MEDIUM,4.47789
4322,2021-07-27,00:54:45:968412,DC VOLTAGE,50V,MEDIUM,4.477986
4323,2021-07-27,00:54:50:981415,DC VOLTAGE,50V,MEDIUM,4.477701
4324,2021-07-27,00:54:55:991460,DC VOLTAGE,50V,MEDIUM,4.477966
4325,2021-07-27,00:55:00:994429,DC VOLTAGE,50V,MEDIUM,4.477794
4326,2021-07-27,00:55:06:004406,DC VOLTAGE,50V,MEDIUM,4.478012
4327,2021-07-27,00:55:11:017440,DC VOLTAGE,50V,MEDIUM,4.478004
4328,2021-07-27,00:55:16:027465,DC VOLTAGE,50V,MEDIUM,4.477701
4329,2021-07-27,00:55:21:030479,DC VOLTAGE,50V,MEDIUM,4.477695
4330,2021-07-27,00:55:26:038561,DC VOLTAGE,50V,MEDIUM,4.4778
4331,2021-07-27,00:55:31:053307,DC VOLTAGE,50V,MEDIUM,4.477797
4332,2021-07-27,00:55:36:058414,DC VOLTAGE,50V,MEDIUM,4.477889
4333,2021-07-27,00:55:41:074494,DC VOLTAGE,50V,MEDIUM,4.477909
4334,2021-07-27,00:55:46:078415,DC VOLTAGE,50V,MEDIUM,4.47768
4335,2021-07-27,00:55:51:084415,DC VOLTAGE,50V,MEDIUM,4.477785
4336,2021-07-27,00:55:56:100470,DC VOLTAGE,50V,MEDIUM,4.477729
4337,2021-07-27,00:56:01:117416,DC VOLTAGE,50V,MEDIUM,4.47797
4338,2021-07-27,00:56:06:124406,DC VOLTAGE,50V,MEDIUM,4.47803
4339,2021-07-27,00:56:11:132355,DC VOLTAGE,50V,MEDIUM,4.477774
4340,2021-07-27,00:56:16:141425,DC VOLTAGE,50V,MEDIUM,4.478023
4341,2021-07-27,00:56:21:151463,DC VOLTAGE,50V,MEDIUM,4.477907
4342,2021-07-27,00:56:26:159796,DC VOLTAGE,50V,MEDIUM,4.477703
4343,2021-07-27,00:56:31:176414,DC VOLTAGE,50V,MEDIUM,4.477895
4344,2021-07-27,00:56:36:188421,DC VOLTAGE,50V,MEDIUM,4.477881
4345,2021-07-27,00:56:41:201432,DC VOLTAGE,50V,MEDIUM,4.477915
4346,2021-07-27,00:56:46:206689,DC VOLTAGE,50V,MEDIUM,4.477789
4347,2021-07-27,00:56:51:223329,DC VOLTAGE,50V,MEDIUM,4.478071
4348,2021-07-27,00:56:56:241434,DC VOLTAGE,50V,MEDIUM,4.477958
4349,2021-07-27,00:57:01:253319,DC VOLTAGE,50V,MEDIUM,4.477802
4350,2021-07-27,00:57:06:262430,DC VOLTAGE,50V,MEDIUM,4.47787
4351,2021-07-27,00:57:11:266456,DC VOLTAGE,50V,MEDIUM,4.477969
4352,2021-07-27,00:57:16:275440,DC VOLTAGE,50V,MEDIUM,4.477955
4353,2021-07-27,00:57:21:280416,DC VOLTAGE,50V,MEDIUM,4.477894
4354,2021-07-27,00:57:26:292418,DC VOLTAGE,50V,MEDIUM,4.477774
4355,2021-07-27,00:57:31:296466,DC VOLTAGE,50V,MEDIUM,4.4778
4356,2021-07-27,00:57:36:310608,DC VOLTAGE,50V,MEDIUM,4.478098
4357,2021-07-27,00:57:41:318412,DC VOLTAGE,50V,MEDIUM,4.4779
4358,2021-07-27,00:57:46:330476,DC VOLTAGE,50V,MEDIUM,4.478083
4359,2021-07-27,00:57:51:345473,DC VOLTAGE,50V,MEDIUM,4.478013
4360,2021-07-27,00:57:56:362417,DC VOLTAGE,50V,MEDIUM,4.477987
4361,2021-07-27,00:58:01:376478,DC VOLTAGE,50V,MEDIUM,4.477697
4362,2021-07-27,00:58:06:378414,DC VOLTAGE,50V,MEDIUM,4.477958
4363,2021-07-27,00:58:11:385455,DC VOLTAGE,50V,MEDIUM,4.478227
4364,2021-07-27,00:58:16:392416,DC VOLTAGE,50V,MEDIUM,4.477862
4365,2021-07-27,00:58:21:405411,DC VOLTAGE,50V,MEDIUM,4.477851
4366,2021-07-27,00:58:26:408491,DC VOLTAGE,50V,MEDIUM,4.47799
4367,2021-07-27,00:58:31:420487,DC VOLTAGE,50V,MEDIUM,4.477787
4368,2021-07-27,00:58:36:437459,DC VOLTAGE,50V,MEDIUM,4.477941
4369,2021-07-27,00:58:41:445465,DC VOLTAGE,50V,MEDIUM,4.477966
4370,2021-07-27,00:58:46:450414,DC VOLTAGE,50V,MEDIUM,4.477685
4371,2021-07-27,00:58:51:463300,DC VOLTAGE,50V,MEDIUM,4.478014
4372,2021-07-27,00:58:56:480413,DC VOLTAGE,50V,MEDIUM,4.477954
4373,2021-07-27,00:59:01:497410,DC VOLTAGE,50V,MEDIUM,4.477975
4374,2021-07-27,00:59:06:503988,DC VOLTAGE,50V,MEDIUM,4.477882
4375,2021-07-27,00:59:11:512728,DC VOLTAGE,50V,MEDIUM,4.47785
4376,2021-07-27,00:59:16:517776,DC VOLTAGE,50V,MEDIUM,4.477816
4377,2021-07-27,00:59:21:524399,DC VOLTAGE,50V,MEDIUM,4.478028
4378,2021-07-27,00:59:26:532504,DC VOLTAGE,50V,MEDIUM,4.47811
4379,2021-07-27,00:59:31:542892,DC VOLTAGE,50V,MEDIUM,4.477869
4380,2021-07-27,00:59:36:549659,DC VOLTAGE,50V,MEDIUM,4.477861
4381,2021-07-27,00:59:41:556422,DC VOLTAGE,50V,MEDIUM,4.477856
4382,2021-07-27,00:59:46:568449,DC VOLTAGE,50V,MEDIUM,4.478143
4383,2021-07-27,00:59:51:573299,DC VOLTAGE,50V,MEDIUM,4.477989
4384,2021-07-27,00:59:56:581463,DC VOLTAGE,50V,MEDIUM,4.478095
4385,2021-07-27,01:00:01:590409,DC VOLTAGE,50V,MEDIUM,4.478012
4386,2021-07-27,01:00:06:599435,DC VOLTAGE,50V,MEDIUM,4.478023
4387,2021-07-27,01:00:11:608411,DC VOLTAGE,50V,MEDIUM,4.477908
4388,2021-07-27,01:00:16:613342,DC VOLTAGE,50V,MEDIUM,4.477883
4389,2021-07-27,01:00:21:624525,DC VOLTAGE,50V,MEDIUM,4.477703
4390,2021-07-27,01:00:26:636432,DC VOLTAGE,50V,MEDIUM,4.477823
4391,2021-07-27,01:00:31:653328,DC VOLTAGE,50V,MEDIUM,4.477859
4392,2021-07-27,01:00:36:668423,DC VOLTAGE,50V,MEDIUM,4.477856
4393,2021-07-27,01:00:41:680473,DC VOLTAGE,50V,MEDIUM,4.477685
4394,2021-07-27,01:00:46:686465,DC VOLTAGE,50V,MEDIUM,4.478022
4395,2021-07-27,01:00:51:699449,DC VOLTAGE,50V,MEDIUM,4.477828
4396,2021-07-27,01:00:56:713302,DC VOLTAGE,50V,MEDIUM,4.477869
4397,2021-07-27,01:01:01:724406,DC VOLTAGE,50V,MEDIUM,4.477828
4398,2021-07-27,01:01:06:739415,DC VOLTAGE,50V,MEDIUM,4.477646
4399,2021-07-27,01:01:11:747434,DC VOLTAGE,50V,MEDIUM,4.477829
4400,2021-07-27,01:01:16:755402,DC VOLTAGE,50V,MEDIUM,4.477699
4401,2021-07-27,01:01:21:765413,DC VOLTAGE,50V,MEDIUM,4.477749
4402,2021-07-27,01:01:26:780484,DC VOLTAGE,50V,MEDIUM,4.477845
4403,2021-07-27,01:01:31:791419,DC VOLTAGE,50V,MEDIUM,4.477538
4404,2021-07-27,01:01:36:798540,DC VOLTAGE,50V,MEDIUM,4.477486
4405,2021-07-27,01:01:41:802418,DC VOLTAGE,50V,MEDIUM,4.477793
4406,2021-07-27,01:01:46:814432,DC VOLTAGE,50V,MEDIUM,4.477837
4407,2021-07-27,01:01:51:819891,DC VOLTAGE,50V,MEDIUM,4.477831
4408,2021-07-27,01:01:56:825999,DC VOLTAGE,50V,MEDIUM,4.477981
4409,2021-07-27,01:02:01:838495,DC VOLTAGE,50V,MEDIUM,4.477777
4410,2021-07-27,01:02:06:844451,DC VOLTAGE,50V,MEDIUM,4.477767
4411,2021-07-27,01:02:11:860426,DC VOLTAGE,50V,MEDIUM,4.477912
4412,2021-07-27,01:02:16:878413,DC VOLTAGE,50V,MEDIUM,4.477847
4413,2021-07-27,01:02:21:892430,DC VOLTAGE,50V,MEDIUM,4.477567
4414,2021-07-27,01:02:26:894406,DC VOLTAGE,50V,MEDIUM,4.477782
4415,2021-07-27,01:02:31:904430,DC VOLTAGE,50V,MEDIUM,4.477742
4416,2021-07-27,01:02:36:915414,DC VOLTAGE,50V,MEDIUM,4.477599
4417,2021-07-27,01:02:41:921457,DC VOLTAGE,50V,MEDIUM,4.477742
4418,2021-07-27,01:02:46:928435,DC VOLTAGE,50V,MEDIUM,4.47763
4419,2021-07-27,01:02:51:941451,DC VOLTAGE,50V,MEDIUM,4.477787
4420,2021-07-27,01:02:56:956418,DC VOLTAGE,50V,MEDIUM,4.477711
4421,2021-07-27,01:03:01:960432,DC VOLTAGE,50V,MEDIUM,4.477814
4422,2021-07-27,01:03:06:968407,DC VOLTAGE,50V,MEDIUM,4.477606
4423,2021-07-27,01:03:11:984405,DC VOLTAGE,50V,MEDIUM,4.477614
4424,2021-07-27,01:03:16:990297,DC VOLTAGE,50V,MEDIUM,4.477917
4425,2021-07-27,01:03:21:998413,DC VOLTAGE,50V,MEDIUM,4.477824
4426,2021-07-27,01:03:27:007415,DC VOLTAGE,50V,MEDIUM,4.477734
4427,2021-07-27,01:03:32:018439,DC VOLTAGE,50V,MEDIUM,4.477781
4428,2021-07-27,01:03:37:035568,DC VOLTAGE,50V,MEDIUM,4.47797
4429,2021-07-27,01:03:42:049681,DC VOLTAGE,50V,MEDIUM,4.477807
4430,2021-07-27,01:03:47:058638,DC VOLTAGE,50V,MEDIUM,4.477708
4431,2021-07-27,01:03:52:074417,DC VOLTAGE,50V,MEDIUM,4.477903
4432,2021-07-27,01:03:57:087479,DC VOLTAGE,50V,MEDIUM,4.477511
4433,2021-07-27,01:04:02:101417,DC VOLTAGE,50V,MEDIUM,4.477857
4434,2021-07-27,01:04:07:108414,DC VOLTAGE,50V,MEDIUM,4.477815
4435,2021-07-27,01:04:12:118419,DC VOLTAGE,50V,MEDIUM,4.477525
4436,2021-07-27,01:04:17:134401,DC VOLTAGE,50V,MEDIUM,4.477545
4437,2021-07-27,01:04:22:144401,DC VOLTAGE,50V,MEDIUM,4.477713
4438,2021-07-27,01:04:27:160419,DC VOLTAGE,50V,MEDIUM,4.47756
4439,2021-07-27,01:04:32:167414,DC VOLTAGE,50V,MEDIUM,4.477708
4440,2021-07-27,01:04:37:184407,DC VOLTAGE,50V,MEDIUM,4.477571
4441,2021-07-27,01:04:42:190413,DC VOLTAGE,50V,MEDIUM,4.477511
4442,2021-07-27,01:04:47:205549,DC VOLTAGE,50V,MEDIUM,4.477772
4443,2021-07-27,01:04:52:212471,DC VOLTAGE,50V,MEDIUM,4.477569
4444,2021-07-27,01:04:57:229409,DC VOLTAGE,50V,MEDIUM,4.477433
4445,2021-07-27,01:05:02:244532,DC VOLTAGE,50V,MEDIUM,4.477668
4446,2021-07-27,01:05:07:261341,DC VOLTAGE,50V,MEDIUM,4.477532
4447,2021-07-27,01:05:12:270574,DC VOLTAGE,50V,MEDIUM,4.477484
4448,2021-07-27,01:05:17:278442,DC VOLTAGE,50V,MEDIUM,4.477793
4449,2021-07-27,01:05:22:295413,DC VOLTAGE,50V,MEDIUM,4.477576
4450,2021-07-27,01:05:27:299416,DC VOLTAGE,50V,MEDIUM,4.4776
4451,2021-07-27,01:05:32:315449,DC VOLTAGE,50V,MEDIUM,4.477542
4452,2021-07-27,01:05:37:327419,DC VOLTAGE,50V,MEDIUM,4.477503
4453,2021-07-27,01:05:42:341486,DC VOLTAGE,50V,MEDIUM,4.477612
4454,2021-07-27,01:05:47:347388,DC VOLTAGE,50V,MEDIUM,4.477582
4455,2021-07-27,01:05:52:358465,DC VOLTAGE,50V,MEDIUM,4.477492
4456,2021-07-27,01:05:57:367423,DC VOLTAGE,50V,MEDIUM,4.477707
4457,2021-07-27,01:06:02:372460,DC VOLTAGE,50V,MEDIUM,4.477618
4458,2021-07-27,01:06:07:376479,DC VOLTAGE,50V,MEDIUM,4.477596
4459,2021-07-27,01:06:12:387417,DC VOLTAGE,50V,MEDIUM,4.477561
4460,2021-07-27,01:06:17:399594,DC VOLTAGE,50V,MEDIUM,4.477594
4461,2021-07-27,01:06:22:408812,DC VOLTAGE,50V,MEDIUM,4.477555
4462,2021-07-27,01:06:27:411892,DC VOLTAGE,50V,MEDIUM,4.477526
4463,2021-07-27,01:06:32:427414,DC VOLTAGE,50V,MEDIUM,4.47758
4464,2021-07-27,01:06:37:446434,DC VOLTAGE,50V,MEDIUM,4.477491
4465,2021-07-27,01:06:42:450415,DC VOLTAGE,50V,MEDIUM,4.477609
4466,2021-07-27,01:06:47:462415,DC VOLTAGE,50V,MEDIUM,4.477735
4467,2021-07-27,01:06:52:466422,DC VOLTAGE,50V,MEDIUM,4.477617
4468,2021-07-27,01:06:57:484413,DC VOLTAGE,50V,MEDIUM,4.47756
4469,2021-07-27,01:07:02:490438,DC VOLTAGE,50V,MEDIUM,4.477617
4470,2021-07-27,01:07:07:508413,DC VOLTAGE,50V,MEDIUM,4.477608
4471,2021-07-27,01:07:12:515670,DC VOLTAGE,50V,MEDIUM,4.477602
4472,2021-07-27,01:07:17:523302,DC VOLTAGE,50V,MEDIUM,4.477404
4473,2021-07-27,01:07:22:530409,DC VOLTAGE,50V,MEDIUM,4.477658
4474,2021-07-27,01:07:27:548413,DC VOLTAGE,50V,MEDIUM,4.477509
4475,2021-07-27,01:07:32:560411,DC VOLTAGE,50V,MEDIUM,4.477672
4476,2021-07-27,01:07:37:573329,DC VOLTAGE,50V,MEDIUM,4.477838
4477,2021-07-27,01:07:42:584401,DC VOLTAGE,50V,MEDIUM,4.477573
4478,2021-07-27,01:07:47:601483,DC VOLTAGE,50V,MEDIUM,4.477652
4479,2021-07-27,01:07:52:616420,DC VOLTAGE,50V,MEDIUM,4.47772
4480,2021-07-27,01:07:57:623304,DC VOLTAGE,50V,MEDIUM,4.477585
4481,2021-07-27,01:08:02:627563,DC VOLTAGE,50V,MEDIUM,4.477575
4482,2021-07-27,01:08:07:634402,DC VOLTAGE,50V,MEDIUM,4.477597
4483,2021-07-27,01:08:12:638417,DC VOLTAGE,50V,MEDIUM,4.477906
4484,2021-07-27,01:08:17:647434,DC VOLTAGE,50V,MEDIUM,4.477539
4485,2021-07-27,01:08:22:665414,DC VOLTAGE,50V,MEDIUM,4.477623
4486,2021-07-27,01:08:27:671414,DC VOLTAGE,50V,MEDIUM,4.477598
4487,2021-07-27,01:08:32:682452,DC VOLTAGE,50V,MEDIUM,4.477723
4488,2021-07-27,01:08:37:700225,DC VOLTAGE,50V,MEDIUM,4.477736
4489,2021-07-27,01:08:42:716536,DC VOLTAGE,50V,MEDIUM,4.477653
4490,2021-07-27,01:08:47:722430,DC VOLTAGE,50V,MEDIUM,4.477426
4491,2021-07-27,01:08:52:732416,DC VOLTAGE,50V,MEDIUM,4.477646
4492,2021-07-27,01:08:57:742417,DC VOLTAGE,50V,MEDIUM,4.477427
4493,2021-07-27,01:09:02:748413,DC VOLTAGE,50V,MEDIUM,4.477411
4494,2021-07-27,01:09:07:761432,DC VOLTAGE,50V,MEDIUM,4.477478
4495,2021-07-27,01:09:12:768416,DC VOLTAGE,50V,MEDIUM,4.477691
4496,2021-07-27,01:09:17:777415,DC VOLTAGE,50V,MEDIUM,4.47742
4497,2021-07-27,01:09:22:795409,DC VOLTAGE,50V,MEDIUM,4.477384
4498,2021-07-27,01:09:27:799415,DC VOLTAGE,50V,MEDIUM,4.477498
4499,2021-07-27,01:09:32:812475,DC VOLTAGE,50V,MEDIUM,4.477727
4500,2021-07-27,01:09:37:817599,DC VOLTAGE,50V,MEDIUM,4.477837
4501,2021-07-27,01:09:42:832413,DC VOLTAGE,50V,MEDIUM,4.477655
4502,2021-07-27,01:09:47:844440,DC VOLTAGE,50V,MEDIUM,4.477485
4503,2021-07-27,01:09:52:850426,DC VOLTAGE,50V,MEDIUM,4.477592
4504,2021-07-27,01:09:57:867414,DC VOLTAGE,50V,MEDIUM,4.477575
4505,2021-07-27,01:10:02:879411,DC VOLTAGE,50V,MEDIUM,4.477579
4506,2021-07-27,01:10:07:892411,DC VOLTAGE,50V,MEDIUM,4.477741
4507,2021-07-27,01:10:12:896453,DC VOLTAGE,50V,MEDIUM,4.47747
4508,2021-07-27,01:10:17:906579,DC VOLTAGE,50V,MEDIUM,4.477699
4509,2021-07-27,01:10:22:924412,DC VOLTAGE,50V,MEDIUM,4.477448
4510,2021-07-27,01:10:27:937442,DC VOLTAGE,50V,MEDIUM,4.47739
4511,2021-07-27,01:10:32:944417,DC VOLTAGE,50V,MEDIUM,4.477658
4512,2021-07-27,01:10:37:960469,DC VOLTAGE,50V,MEDIUM,4.477568
4513,2021-07-27,01:10:42:971472,DC VOLTAGE,50V,MEDIUM,4.477734
4514,2021-07-27,01:10:47:986511,DC VOLTAGE,50V,MEDIUM,4.477489
4515,2021-07-27,01:10:52:998465,DC VOLTAGE,50V,MEDIUM,4.477608
4516,2021-07-27,01:10:58:012415,DC VOLTAGE,50V,MEDIUM,4.477663
4517,2021-07-27,01:11:03:018451,DC VOLTAGE,50V,MEDIUM,4.477419
4518,2021-07-27,01:11:08:023304,DC VOLTAGE,50V,MEDIUM,4.477808
4519,2021-07-27,01:11:13:038327,DC VOLTAGE,50V,MEDIUM,4.477321
4520,2021-07-27,01:11:18:045414,DC VOLTAGE,50V,MEDIUM,4.477738
4521,2021-07-27,01:11:23:062439,DC VOLTAGE,50V,MEDIUM,4.477403
4522,2021-07-27,01:11:28:067415,DC VOLTAGE,50V,MEDIUM,4.477528
4523,2021-07-27,01:11:33:080415,DC VOLTAGE,50V,MEDIUM,4.477609
4524,2021-07-27,01:11:38:088445,DC VOLTAGE,50V,MEDIUM,4.477738
4525,2021-07-27,01:11:43:098431,DC VOLTAGE,50V,MEDIUM,4.47755
4526,2021-07-27,01:11:48:111417,DC VOLTAGE,50V,MEDIUM,4.477758
4527,2021-07-27,01:11:53:117434,DC VOLTAGE,50V,MEDIUM,4.47748
4528,2021-07-27,01:11:58:134429,DC VOLTAGE,50V,MEDIUM,4.477558
4529,2021-07-27,01:12:03:143480,DC VOLTAGE,50V,MEDIUM,4.477537
4530,2021-07-27,01:12:08:150138,DC VOLTAGE,50V,MEDIUM,4.477537
4531,2021-07-27,01:12:13:160023,DC VOLTAGE,50V,MEDIUM,4.477653
4532,2021-07-27,01:12:18:163863,DC VOLTAGE,50V,MEDIUM,4.47759
4533,2021-07-27,01:12:23:168815,DC VOLTAGE,50V,MEDIUM,4.477375
4534,2021-07-27,01:12:28:176448,DC VOLTAGE,50V,MEDIUM,4.477216
4535,2021-07-27,01:12:33:184409,DC VOLTAGE,50V,MEDIUM,4.47748
4536,2021-07-27,01:12:38:198880,DC VOLTAGE,50V,MEDIUM,4.477694
4537,2021-07-27,01:12:43:204410,DC VOLTAGE,50V,MEDIUM,4.47752
4538,2021-07-27,01:12:48:218387,DC VOLTAGE,50V,MEDIUM,4.477709
4539,2021-07-27,01:12:53:232971,DC VOLTAGE,50V,MEDIUM,4.477468
4540,2021-07-27,01:12:58:250491,DC VOLTAGE,50V,MEDIUM,4.477706
4541,2021-07-27,01:13:03:255504,DC VOLTAGE,50V,MEDIUM,4.477422
4542,2021-07-27,01:13:08:261485,DC VOLTAGE,50V,MEDIUM,4.477458
4543,2021-07-27,01:13:13:267415,DC VOLTAGE,50V,MEDIUM,4.477365
4544,2021-07-27,01:13:18:283303,DC VOLTAGE,50V,MEDIUM,4.47756
4545,2021-07-27,01:13:23:288418,DC VOLTAGE,50V,MEDIUM,4.477523
4546,2021-07-27,01:13:28:301416,DC VOLTAGE,50V,MEDIUM,4.477383
4547,2021-07-27,01:13:33:310414,DC VOLTAGE,50V,MEDIUM,4.477472
4548,2021-07-27,01:13:38:313652,DC VOLTAGE,50V,MEDIUM,4.477345
4549,2021-07-27,01:13:43:325431,DC VOLTAGE,50V,MEDIUM,4.477455
4550,2021-07-27,01:13:48:340445,DC VOLTAGE,50V,MEDIUM,4.477524
4551,2021-07-27,01:13:53:354405,DC VOLTAGE,50V,MEDIUM,4.477502
4552,2021-07-27,01:13:58:367417,DC VOLTAGE,50V,MEDIUM,4.47743
4553,2021-07-27,01:14:03:378411,DC VOLTAGE,50V,MEDIUM,4.477483
4554,2021-07-27,01:14:08:384426,DC VOLTAGE,50V,MEDIUM,4.477678
4555,2021-07-27,01:14:13:399027,DC VOLTAGE,50V,MEDIUM,4.47732
4556,2021-07-27,01:14:18:404402,DC VOLTAGE,50V,MEDIUM,4.477372
4557,2021-07-27,01:14:23:415442,DC VOLTAGE,50V,MEDIUM,4.477325
4558,2021-07-27,01:14:28:420423,DC VOLTAGE,50V,MEDIUM,4.477523
4559,2021-07-27,01:14:33:425410,DC VOLTAGE,50V,MEDIUM,4.477348
4560,2021-07-27,01:14:38:432438,DC VOLTAGE,50V,MEDIUM,4.477507
4561,2021-07-27,01:14:43:446408,DC VOLTAGE,50V,MEDIUM,4.477332
4562,2021-07-27,01:14:48:454424,DC VOLTAGE,50V,MEDIUM,4.477408
4563,2021-07-27,01:14:53:471416,DC VOLTAGE,50V,MEDIUM,4.477633
4564,2021-07-27,01:14:58:480492,DC VOLTAGE,50V,MEDIUM,4.477569
4565,2021-07-27,01:15:03:490421,DC VOLTAGE,50V,MEDIUM,4.477532
4566,2021-07-27,01:15:08:504406,DC VOLTAGE,50V,MEDIUM,4.477536
4567,2021-07-27,01:15:13:514407,DC VOLTAGE,50V,MEDIUM,4.477602
4568,2021-07-27,01:15:18:517421,DC VOLTAGE,50V,MEDIUM,4.477508
4569,2021-07-27,01:15:23:532435,DC VOLTAGE,50V,MEDIUM,4.4775
4570,2021-07-27,01:15:28:536496,DC VOLTAGE,50V,MEDIUM,4.477471
4571,2021-07-27,01:15:33:552415,DC VOLTAGE,50V,MEDIUM,4.477508
4572,2021-07-27,01:15:38:562815,DC VOLTAGE,50V,MEDIUM,4.477534
4573,2021-07-27,01:15:43:572415,DC VOLTAGE,50V,MEDIUM,4.477395
4574,2021-07-27,01:15:48:583305,DC VOLTAGE,50V,MEDIUM,4.477398
4575,2021-07-27,01:15:53:586434,DC VOLTAGE,50V,MEDIUM,4.477266
4576,2021-07-27,01:15:58:604436,DC VOLTAGE,50V,MEDIUM,4.4774
4577,2021-07-27,01:16:03:615673,DC VOLTAGE,50V,MEDIUM,4.477515
4578,2021-07-27,01:16:08:624406,DC VOLTAGE,50V,MEDIUM,4.477468
4579,2021-07-27,01:16:13:637434,DC VOLTAGE,50V,MEDIUM,4.477437
4580,2021-07-27,01:16:18:650416,DC VOLTAGE,50V,MEDIUM,4.477516
4581,2021-07-27,01:16:23:662782,DC VOLTAGE,50V,MEDIUM,4.477625
4582,2021-07-27,01:16:28:668464,DC VOLTAGE,50V,MEDIUM,4.477621
4583,2021-07-27,01:16:33:684433,DC VOLTAGE,50V,MEDIUM,4.477427
4584,2021-07-27,01:16:38:695548,DC VOLTAGE,50V,MEDIUM,4.47749
4585,2021-07-27,01:16:43:698423,DC VOLTAGE,50V,MEDIUM,4.477376
4586,2021-07-27,01:16:48:713326,DC VOLTAGE,50V,MEDIUM,4.477824
4587,2021-07-27,01:16:53:728408,DC VOLTAGE,50V,MEDIUM,4.477452
4588,2021-07-27,01:16:58:732411,DC VOLTAGE,50V,MEDIUM,4.477467
4589,2021-07-27,01:17:03:739478,DC VOLTAGE,50V,MEDIUM,4.477678
4590,2021-07-27,01:17:08:753305,DC VOLTAGE,50V,MEDIUM,4.477441
4591,2021-07-27,01:17:13:766415,DC VOLTAGE,50V,MEDIUM,4.477627
4592,2021-07-27,01:17:18:777429,DC VOLTAGE,50V,MEDIUM,4.47733
4593,2021-07-27,01:17:23:782415,DC VOLTAGE,50V,MEDIUM,4.477195
4594,2021-07-27,01:17:28:796539,DC VOLTAGE,50V,MEDIUM,4.477393
4595,2021-07-27,01:17:33:811549,DC VOLTAGE,50V,MEDIUM,4.477373
4596,2021-07-27,01:17:38:818515,DC VOLTAGE,50V,MEDIUM,4.477287
4597,2021-07-27,01:17:43:831433,DC VOLTAGE,50V,MEDIUM,4.477265
